chr	gene	lof	Dmis	Tmis	syn
1	CHML	1.93649263392857e-06	4.4088542531746e-06	1.17245519686508e-05	6.76313989444444e-06
1	CHRM3	2.51526678323413e-06	1.37016840555556e-06	1.74312583472222e-05	9.26857662936508e-06
1	CHRNB2	1.73642659474206e-06	1.13032752146825e-05	1.2127380386508e-05	1.13263094337302e-05
1	CHTOP	3.02589538888889e-06	5.60492745714286e-06	4.33657756785714e-06	3.3472006781746e-06
1	CIART	1.27488529325397e-06	7.40892857142857e-12	1.09285669384921e-05	4.18175540436508e-06
1	CITED4	2.8918888531746e-07	1.32968693849206e-06	1.00466243194444e-05	8.42209516269841e-06
1	CKS1B	5.61378723015873e-07	4.65028571428572e-09	2.69288725992063e-06	1.26707174126984e-06
1	CLCA1	4.27575261478175e-06	1.14220390515873e-06	2.29663488198413e-05	1.01705887369048e-05
1	CLCA2	4.50280667043651e-06	3.06656091269841e-07	2.27089122845239e-05	9.21776908928571e-06
1	CLCA4	3.08526553015873e-06	8.10608513492063e-07	2.18893226075396e-05	9.29425020952381e-06
1	CLCC1	2.58255522837302e-06	7.40892857142857e-12	1.50882127404762e-05	6.2602055984127e-06
1	CLCN6	4.32467201359127e-06	2.3445358306746e-05	8.1390336035715e-06	1.46596585003968e-05
1	CLCNKA	2.91027628670635e-06	1.49130146007937e-05	8.9406384595238e-06	1.14948927603175e-05
1	CLCNKB	3.42116387093254e-06	1.55143466166667e-05	9.5156104710317e-06	1.16072016765873e-05
1	CLDN19	1.34940931706349e-06	5.44203310119048e-06	4.64088004365082e-06	3.91505245992064e-06
1	CLIC4	6.83878163888889e-07	3.16415242460317e-06	3.42215360317461e-06	2.94264660793651e-06
1	CLK2	4.97577431150794e-06	9.1609925e-07	2.03805247714286e-05	6.23999593690476e-06
1	CLSPN	6.70316119444445e-06	1.69792583333333e-07	3.27853610472223e-05	1.28265494539683e-05
1	CLSTN1	4.21058448839286e-06	2.70804058928571e-06	3.39864913448413e-05	1.98583199392857e-05
1	CMPK1	9.80673009821428e-07	2.67163632301587e-06	5.0272420234127e-06	3.13650424087302e-06
1	CNIH3	1.29731568005952e-06	8.75997817460317e-08	6.82776880595238e-06	3.49214189801587e-06
1	CNIH4	1.22688484771825e-06	3.19550863095238e-07	3.81681003174603e-06	1.61948404246032e-06
1	CNKSR1	4.37818286339286e-06	6.24040530555556e-07	2.34247785555555e-05	1.02288293357143e-05
1	CNN3	1.27782966448413e-06	2.64999369365079e-06	6.00212186587302e-06	3.75206917936508e-06
1	CNR2	1.15267973640873e-06	1.2041342718254e-06	8.69461296587301e-06	4.22227720357143e-06
1	CNST	2.9721011281746e-06	1.82709523809524e-08	1.93395297821428e-05	8.97155941547619e-06
1	CNTN2	5.20335813402778e-06	7.3906320484127e-06	3.21424114519841e-05	1.76022799333333e-05
1	COA6	1.1722004110119e-06	9.58694802380952e-07	7.37234907103175e-06	2.91086507539683e-06
1	COA7	8.41572705853175e-07	4.04234428571429e-07	5.91584338412698e-06	2.87403301230159e-06
1	COG2	3.83776149573413e-06	9.48687202380952e-07	1.99221584107142e-05	9.2116509281746e-06
1	COL11A1	8.96326168670635e-06	3.16517623349206e-05	1.71335674702381e-05	1.90774483984127e-05
1	COL16A1	9.32170596061508e-06	3.05940015142857e-05	2.00156308936508e-05	2.41103201480159e-05
1	COL24A1	8.28922283710318e-06	1.84703883785714e-05	2.29916142126984e-05	1.62451521146825e-05
1	COL8A2	1.84866307559524e-06	1.53790336968254e-05	7.4989658003968e-06	1.2055459606746e-05
1	COL9A2	4.06574359632937e-06	1.81988980198413e-05	8.1081745337301e-06	1.36762272686508e-05
1	COLGALT2	3.50670172232143e-06	6.05976426785714e-06	1.49848644226191e-05	9.45288106507937e-06
1	COPA	6.49735193690476e-06	8.95118393531746e-06	2.85050039587301e-05	1.32562133539683e-05
1	COQ8A	2.50142461686508e-06	5.89984868134921e-06	1.8258620677381e-05	1.17460888702381e-05
1	CORT	5.84365777380952e-07	2.26992380952381e-08	4.07283585039682e-06	1.81191230555556e-06
1	COX20	5.9796914484127e-07	7.05606818650794e-07	3.084148475e-06	1.94371669404762e-06
1	CPT2	2.18936153730159e-06	1.2090409359127e-05	8.3716769936508e-06	8.79816248968254e-06
1	CPTP	5.73253222123016e-07	1.83504418611111e-06	8.49395714761909e-06	5.14678608333333e-06
1	CR1	1.31783913284722e-05	5.78005555634921e-06	6.67033908285714e-05	2.96225690416667e-05
1	CR1L	2.79145759365079e-06	1.46697378690476e-06	1.47351018956349e-05	6.39313447579365e-06
1	CR2	5.66777016011905e-06	4.98339162896825e-06	2.57647282146826e-05	1.17404447900794e-05
1	CRABP2	9.35294881944445e-07	4.33601587301587e-09	4.24058268650793e-06	2.22617640396825e-06
1	CRB1	5.05144878125e-06	1.59980528789683e-05	2.02317643194444e-05	1.57288142027778e-05
1	CRCT1	4.78049863888889e-07	2.27783333333333e-08	4.70039318571429e-06	2.60918959047619e-06
1	CREB3L4	1.40717739880952e-06	1.52973920753968e-06	9.89698263452382e-06	4.89903830198413e-06
1	CREG1	7.71615356845238e-07	1.11834106468254e-06	9.73763321944446e-06	6.23840551111111e-06
1	CRNN	2.23656626785714e-06	2.92810674603175e-08	1.30483914722222e-05	6.0039647968254e-06
1	CROCC	1.0328607839881e-05	4.00055649206349e-06	8.88425748686508e-05	3.70739919027778e-05
1	CRP	6.9854518015873e-07	2.08068964285714e-07	6.10199020595239e-06	3.09479599047619e-06
1	CRTC2	3.39244344315476e-06	3.95801255952381e-07	2.12205345579365e-05	9.3781476702381e-06
1	CRYBG2	6.45161500615079e-06	6.7637566e-06	4.68594816734127e-05	2.5188509293254e-05
1	CRYZ	1.95246529623016e-06	5.31657492063492e-07	7.68199785595238e-06	3.17258608412698e-06
1	CSDE1	4.14894294970238e-06	1.56088498531746e-06	2.25433635932539e-05	8.5471503718254e-06
1	CSF1	1.79866167242063e-06	7.40892857142857e-12	1.68650893146825e-05	8.04837714563492e-06
1	CSF3R	3.68590959047619e-06	1.55191611111111e-06	2.47002625674603e-05	1.15758131519841e-05
1	CSMD2	1.46436238696429e-05	2.26940080083333e-05	0.000104731634570238	6.1999205665873e-05
1	CSRP1	1.16072410585317e-06	3.90657434126984e-06	1.81853872301587e-06	2.99966243968254e-06
1	CTBS	1.70825795664683e-06	9.5014376984127e-08	1.23314776912699e-05	5.01562263134921e-06
1	CTH	2.01862627063492e-06	6.31456337142857e-06	4.59433866428573e-06	4.46125326031746e-06
1	CTNNBIP1	6.51516725595238e-07	7.40892857142857e-12	3.48794668849206e-06	1.77912929960317e-06
1	CTPS1	3.0904458515873e-06	7.69547796031746e-06	8.80308924087304e-06	6.59272174166667e-06
1	CTRC	1.25915532410714e-06	5.37135185396825e-06	5.01501141984125e-06	5.29043960912698e-06
1	CTSE	1.88627000079365e-06	7.40892857142857e-12	1.28732055551587e-05	4.52894578412698e-06
1	CTSK	1.76285563174603e-06	5.6356768047619e-06	2.74311656428572e-06	3.19302604365079e-06
1	CTSS	1.52689972678571e-06	5.08982534960318e-06	3.70000956626984e-06	3.20815726706349e-06
1	CTTNBP2NL	2.33052516438492e-06	2.24103808333333e-07	1.61297031507937e-05	6.3310548265873e-06
1	CYB561D1	1.27121995039683e-06	1.26881111111111e-07	9.52370453134921e-06	3.33058219404762e-06
1	CYB5R1	1.79128717916667e-06	5.15741761944445e-06	4.45017944841269e-06	3.91988314246032e-06
1	CYB5RL	1.80167495446429e-06	4.81613919563492e-06	5.30773295079368e-06	4.26985461785714e-06
1	CYP2J2	1.99957049156746e-06	5.04514694761905e-06	9.66124013253965e-06	6.2538573031746e-06
1	CYP4A11	2.54844046974206e-06	3.76360408293651e-06	1.14920041793651e-05	6.36924966230159e-06
1	CYP4A22	2.64433104375e-06	2.71992436468254e-06	1.36756553555556e-05	6.23237607063492e-06
1	CYP4B1	1.67112717301587e-06	4.79250266547619e-06	1.17863370801587e-05	5.90914527698413e-06
1	CYP4X1	2.37866174384921e-06	3.14635849206349e-06	1.26091651039682e-05	6.29165371944444e-06
1	CYP4Z1	2.1711018984127e-06	2.02245297896825e-06	1.17287068896825e-05	4.92279473611111e-06
1	CYR61	1.6934990172619e-06	3.0297102952381e-06	1.09854500099206e-05	7.04665208134921e-06
1	DAB1	2.16658097132937e-06	7.97724271825397e-07	1.59109288329365e-05	7.72252338531746e-06
1	DAP3	1.7904154218254e-06	1.9267573015873e-07	1.09981438198413e-05	4.45018919007937e-06
1	DARS2	3.66402830386905e-06	7.85250218611111e-06	9.23580234841269e-06	6.15908150714286e-06
1	DBT	2.00999630029762e-06	2.19530901944444e-06	1.06418713928572e-05	4.40288435e-06
1	DCAF6	6.6703072921627e-06	8.40807370674603e-06	1.83260012658731e-05	9.48822784880952e-06
1	DCAF8	3.17296549444444e-06	5.16376566746032e-06	1.4683519859127e-05	7.07353874365079e-06
1	DCDC2B	1.82111270019841e-06	3.43605785634921e-06	5.94032146785714e-06	3.85607340119048e-06
1	DCLRE1B	2.1837906077381e-06	2.80220332063492e-06	1.28040415738095e-05	6.15860420595238e-06
1	DCST1	3.78410613581349e-06	3.47254198412699e-07	2.67354011853175e-05	1.13721310829365e-05
1	DCST2	4.07408108134921e-06	2.28647121031746e-07	2.65265373861112e-05	1.07746835666667e-05
1	DDAH1	1.54127455287698e-06	1.92896253174603e-06	9.21554110238097e-06	6.0665624297619e-06
1	DDI2	2.40496468095238e-06	1.65802656468254e-06	1.15086311555556e-05	5.15555716984127e-06
1	DDOST	1.66686818373016e-06	8.21389709246032e-06	8.79155560476188e-06	8.24552904246032e-06
1	DDR2	4.13503434394841e-06	1.07918412031746e-05	1.41190116226191e-05	9.26526671388889e-06
1	DDX20	2.60838125396825e-06	1.72507915873016e-06	2.15161529718254e-05	9.64759241825397e-06
1	DDX59	2.98891862212302e-06	3.34339197063492e-06	1.33587589206349e-05	6.32693517380952e-06
1	DEDD	1.85834357083333e-06	7.40892857142857e-12	1.25928090678571e-05	4.13212709166667e-06
1	DEGS1	1.19482731418651e-06	1.14248230357143e-06	8.73614488690476e-06	3.99031656269841e-06
1	DENND1B	3.33253524047619e-06	5.63200506349206e-07	2.16943937595238e-05	9.69903739801587e-06
1	DENND2C	5.01230067708333e-06	3.11278529761905e-07	2.57181529313492e-05	9.23677965634921e-06
1	DENND2D	2.68777566210317e-06	2.25597986111111e-07	1.47818210857143e-05	5.95867203174603e-06
1	DENND4B	6.70314692688492e-06	5.79233299603175e-07	5.29028595936508e-05	2.07086717563492e-05
1	DEPDC1	3.98419005e-06	1.69802235119048e-06	1.74892852642857e-05	7.10124256388889e-06
1	DESI2	8.90347925099206e-07	1.41353539404762e-06	4.10218596269841e-06	2.61488763849206e-06
1	DFFA	1.3236506764881e-06	6.04774551587302e-07	1.05496665738095e-05	5.34497994722222e-06
1	DFFB	1.54415707430556e-06	3.09329654761905e-07	1.37418136674603e-05	5.86410334722222e-06
1	DHCR24	2.62512329702381e-06	1.29811750944444e-05	6.7241917162699e-06	9.32795887857143e-06
1	DHDDS	2.33401860982143e-06	3.89636923531746e-06	7.74108715238094e-06	4.14816389166667e-06
1	DHRS3	8.59014785912698e-07	8.23604231944444e-06	4.30546248412696e-06	6.05470832896825e-06
1	DHX9	8.01973907688492e-06	5.0830148734127e-06	2.98117284321429e-05	1.22616010309524e-05
1	DIEXF	3.26760342142857e-06	2.63802877301587e-06	1.83637614206349e-05	8.87113506825397e-06
1	DIO1	9.80453113888889e-07	1.25079880952381e-07	5.99691440277778e-06	2.46278316111111e-06
1	DIRAS3	4.53883012797619e-07	1.65801555952381e-06	7.30897302539683e-06	4.46606320873016e-06
1	DISC1	5.01693324503968e-06	5.15434878174603e-07	3.17432956396825e-05	1.2905824493254e-05
1	DISP1	5.06445854007937e-06	2.13160478297619e-05	2.10655164234127e-05	1.88756015984127e-05
1	DISP3	5.60892336200397e-06	2.40534607119048e-05	3.31745236611111e-05	2.8345724472619e-05
1	DLGAP3	3.43736344434524e-06	3.0446217718254e-06	3.84660803583333e-05	1.95002739301587e-05
1	DMAP1	2.34747532271825e-06	1.4935314734127e-06	1.73325960059524e-05	7.35488751547619e-06
1	DMBX1	1.29651665972222e-06	1.18538585019841e-05	2.6014876650794e-06	6.48199694880952e-06
1	DMRTA2	1.29039353482143e-06	1.31738531944444e-06	3.02285341309524e-05	2.09151632734127e-05
1	DMRTB1	1.08034074593254e-06	1.15431515674603e-06	1.52737102007937e-05	9.91326104801587e-06
1	DNAH14	2.00868476409722e-05	8.72676427619048e-06	0.000100093292768651	4.13831359539683e-05
1	DNAJB4	2.05219232886905e-06	2.14349135119048e-06	7.53179674642857e-06	3.50494891706349e-06
1	DNAJC11	3.77235566428571e-06	8.17189301587302e-07	1.78761320503968e-05	8.54733569880952e-06
1	DNAJC16	4.3585018906746e-06	2.42389821468254e-06	1.97984002011905e-05	9.4952772452381e-06
1	DNAJC6	4.64618886537698e-06	1.36266364702381e-05	1.4257047375e-05	1.21700914607143e-05
1	DNAJC8	1.98828265505952e-06	9.59463478174603e-07	6.48593011190477e-06	2.79551771785714e-06
1	DNALI1	1.47398674761905e-06	1.81976203968254e-06	7.85674366388889e-06	4.35560940039683e-06
1	DNASE2B	2.26227720218254e-06	1.21081186507936e-07	8.49170400515873e-06	3.51641681428571e-06
1	DNM3	5.22271558918651e-06	1.57090344480159e-05	1.18447041115079e-05	1.14525528888889e-05
1	DNTTIP2	3.09685367876984e-06	7.18275793650794e-08	1.7593940925e-05	7.30305341706349e-06
1	DOCK7	1.26997908827381e-05	3.56653605515873e-06	5.61056065940477e-05	2.2025622559127e-05
1	DPH2	3.70931739722222e-06	7.31221873015873e-07	1.72455129555555e-05	6.6595267281746e-06
1	DPH5	1.41109577827381e-06	2.04200214126984e-06	4.90676935555556e-06	2.66051744365079e-06
1	DPM3	5.6923057797619e-07	1.35196023214286e-06	3.73355580436508e-06	2.55095369325397e-06
1	DPT	1.28725994513889e-06	2.8663798015873e-07	6.21552244047619e-06	2.59406106111111e-06
1	DPYD	4.48415386339286e-06	1.6256265484127e-05	1.23724698944444e-05	1.13003066738095e-05
1	DR1	8.56686411607143e-07	1.14941781746032e-07	4.33512368492064e-06	1.94363863452381e-06
1	DRAM2	1.43778559037698e-06	5.93487043650794e-07	6.81048173214286e-06	2.49007794563492e-06
1	DRAXIN	1.74612529117063e-06	6.21253742063492e-07	1.21607478896825e-05	5.74313396547619e-06
1	DSTYK	4.69958407361111e-06	9.64539814761905e-06	2.17972764571428e-05	1.27898993111111e-05
1	DTL	3.50591342371032e-06	2.24088180515873e-06	1.68376964476191e-05	8.31413911190476e-06
1	DUSP10	1.68536939940476e-06	2.1829184265873e-06	1.32310105428571e-05	7.35146342142857e-06
1	DUSP12	1.77216822539683e-06	1.15216628452381e-06	1.01194045146825e-05	5.12536800992064e-06
1	DUSP23	1.35919605753968e-06	1.09675181746032e-06	6.2994756734127e-06	3.50562275198413e-06
1	DUSP27	3.99636023819444e-06	2.64750026944445e-06	3.55301324190477e-05	1.74606770126984e-05
1	DVL1	3.0594447577381e-06	1.10752148412698e-06	3.48613190468254e-05	1.72425690492064e-05
1	DYRK3	1.97504712232143e-06	1.78012954960317e-06	1.56850556753968e-05	5.93727745873016e-06
1	E2F2	1.63070801507937e-06	2.56930887301587e-06	1.23265381480158e-05	8.49803849285714e-06
1	EBNA1BP2	2.87006961121032e-06	1.23244164206349e-06	1.18428326646825e-05	6.14366250238095e-06
1	ECE1	3.34446358878968e-06	1.6934196015873e-05	1.35252216285714e-05	1.55112558242063e-05
1	ECHDC2	2.52301488740079e-06	4.41490731904762e-06	8.07819101349208e-06	5.39108086587302e-06
1	ECM1	3.27504601160714e-06	3.36108294007937e-06	1.48175666329365e-05	6.2772538218254e-06
1	EDARADD	1.08111967480159e-06	1.84102413690476e-06	5.51045394920635e-06	3.16063849007937e-06
1	EDEM3	4.80580398859127e-06	5.53673959246032e-06	1.90356803876984e-05	1.0001811877381e-05
1	EDN2	1.07656864454365e-06	3.05304801150794e-06	4.1228434e-06	2.78685166666667e-06
1	EFCAB14	2.05478173958333e-06	2.60101633095238e-06	1.01547819119047e-05	5.34184959404762e-06
1	EFCAB2	1.18307383472222e-06	9.36810113095238e-07	4.59689415079365e-06	2.23194693690476e-06
1	EFCAB7	3.68701842301587e-06	4.43019393650794e-07	1.4268357893254e-05	5.71903981031746e-06
1	EFHD2	6.36428800595238e-07	1.13847376190476e-06	9.72965864642854e-06	5.92960876587302e-06
1	EFNA1	7.57034389484127e-07	3.1643840797619e-06	3.4568879686508e-06	2.67787328769841e-06
1	EFNA3	9.79161413095238e-07	6.01636304801587e-06	4.70938456944443e-06	6.31857421230159e-06
1	EFNA4	1.64345695982143e-06	3.7405789e-06	4.83342210714286e-06	3.50757705357143e-06
1	EGLN1	2.02730383382937e-06	4.30346281587302e-06	1.61107564428572e-05	1.18453410952381e-05
1	EIF2B3	2.17118280952381e-06	6.31465801388889e-06	6.12099354047621e-06	4.62672182142857e-06
1	EIF2D	3.37096254900794e-06	5.3560855952381e-07	1.51513496980159e-05	6.95195128809524e-06
1	EIF3I	1.26954735009921e-06	3.81003364603175e-06	6.99266142182535e-06	4.69269666706349e-06
1	EIF4G3	8.07039254751984e-06	2.67062804960318e-06	4.09390824154762e-05	1.72564818531746e-05
1	ELAVL4	1.69974792460317e-06	2.74544198412698e-07	1.28306738912698e-05	5.31904024920635e-06
1	ELF3	2.47259109226191e-06	2.16378456349206e-07	1.31624731626984e-05	6.1723018984127e-06
1	ELK4	1.30101600962302e-06	8.01503383730159e-07	1.05331573182539e-05	4.78836297539683e-06
1	ELOA	5.6899487702381e-06	1.30795035714286e-07	2.48804800972222e-05	1.1380885115873e-05
1	ELOVL1	1.42482882767857e-06	7.45818751984127e-07	7.69742536904762e-06	3.19947862936508e-06
1	EMC1	5.58481774345238e-06	8.21420311507937e-07	3.16045590611111e-05	1.3638333772619e-05
1	ENAH	3.39576462638889e-06	7.457683675e-06	9.4027037956349e-06	5.80569894246032e-06
1	ENO1	1.56252637123016e-06	3.97378518769841e-06	9.60407564999999e-06	6.62843519960318e-06
1	ENSA	9.71728257043651e-07	3.34436222222222e-07	4.68876630277778e-06	2.50317491388889e-06
1	EPB41	4.49616749176587e-06	1.4676923397619e-05	9.061938125e-06	9.30233108888889e-06
1	EPHA10	5.28243324265873e-06	1.08244606873016e-05	3.79657296309524e-05	2.47649626666667e-05
1	EPHA2	4.17774150962302e-06	9.92370681190476e-06	3.16285111071428e-05	2.00640934357143e-05
1	EPHA8	4.60330367053571e-06	1.2236565393254e-05	3.66219672880952e-05	2.30991332246032e-05
1	EPHB2	4.00382874087302e-06	1.24187879753968e-05	3.16410724349207e-05	2.02086641079365e-05
1	EPHX1	1.87008787986111e-06	1.48307640634921e-06	1.29999494837302e-05	6.94486602420635e-06
1	EPHX4	2.12747425605159e-06	5.46883924603175e-07	9.96812755238093e-06	4.21187898809524e-06
1	EPRS	7.23839118065476e-06	8.39899322539683e-06	3.04758174138889e-05	1.42297741452381e-05
1	EPS15	3.51536832708333e-06	1.89309687579365e-06	2.01890575464286e-05	9.65758882222222e-06
1	EPS8L3	3.71458816031746e-06	8.27147051587302e-07	1.67238972662698e-05	7.4747746734127e-06
1	ERI3	1.72530062043651e-06	6.75473551587302e-07	1.01301631992064e-05	5.24776478015873e-06
1	ERICH3	5.60161246795635e-06	1.20135e-07	3.86490004380952e-05	1.6161979972619e-05
1	ERMAP	1.87885472728175e-06	1.18875954325397e-06	1.29974754873016e-05	5.95926193253968e-06
1	ERO1B	3.0959794639881e-06	2.66735450119048e-06	1.04707002813492e-05	5.06154562857143e-06
1	ERRFI1	1.84670341577381e-06	9.1817723015873e-07	1.19068757075397e-05	5.30344175833333e-06
1	ESPN	2.79031068184524e-06	1.1610587327381e-05	3.0142719775e-05	2.46241155603175e-05
1	ESRRG	2.30852523085317e-06	1.36518051075397e-05	1.4475988043651e-06	6.58760276309524e-06
1	ETNK2	2.04986890009921e-06	2.39359752777778e-06	1.36179087170635e-05	7.63834035039683e-06
1	ETV3	1.80381569801587e-06	5.82643234126984e-07	1.54646267468254e-05	5.5352195515873e-06
1	ETV3L	1.69657610436508e-06	5.7943053968254e-07	1.04008238111112e-05	5.02876107896825e-06
1	EVA1B	5.76251128174603e-07	3.59645242063492e-07	9.4975966170635e-06	5.40614225793651e-06
1	EVI5	4.62089371666667e-06	1.50716011507937e-07	2.17622250329365e-05	8.16288435079365e-06
1	EXO1	3.68349750168651e-06	2.21846223055556e-06	2.01379651845238e-05	9.28350212738095e-06
1	EXO5	1.16080485525794e-06	2.94724160714286e-07	8.57232017380952e-06	3.65357209365079e-06
1	EXOC8	3.36131844910714e-06	8.7377362531746e-06	1.70349902218254e-05	1.18340958996032e-05
1	EXOSC10	5.3138738219246e-06	4.37947504563492e-06	2.2910423118254e-05	1.21487145884921e-05
1	EXTL1	2.36347295218254e-06	1.41938996472222e-05	8.8625850257937e-06	1.01881308563492e-05
1	EXTL2	1.72851208640873e-06	3.09887288412698e-06	5.13613106587302e-06	3.09577888134921e-06
1	EYA3	2.71597272281746e-06	9.54784489047619e-06	4.75122660634921e-06	5.63261436230159e-06
1	F11R	1.5159164952381e-06	1.5428579734127e-06	7.93069683968254e-06	3.86172234960318e-06
1	F13B	2.63438072440476e-06	4.05512658174603e-06	1.18892461214286e-05	6.14586956944444e-06
1	F3	1.49699807956349e-06	5.62228476587302e-07	8.84550610079365e-06	3.75291912777778e-06
1	F5	9.02043345238095e-06	3.16684966984127e-05	2.4622913356746e-05	2.20679282980159e-05
1	FAAH	2.73906242876984e-06	3.7767502515873e-06	1.71594261944444e-05	1.01204781019841e-05
1	FAAP20	2.80533891825397e-06	1.58158115079365e-07	2.17035215178571e-05	6.80277618174603e-06
1	FABP3	4.02790751884921e-07	1.37793742063492e-07	3.97275378373016e-06	1.90735994325397e-06
1	FAF1	3.58388790922619e-06	1.42603193253968e-06	1.72672752289682e-05	7.42117703452381e-06
1	FAM102B	1.52278200684524e-06	1.64558178968254e-07	9.74580076746032e-06	4.05693878968254e-06
1	FAM110D	1.02034798422619e-06	3.14375130952381e-07	1.54495427075397e-05	8.8765211297619e-06
1	FAM129A	3.9757902703373e-06	1.33294126984127e-08	2.58438766444445e-05	1.23569905496032e-05
1	FAM131C	1.45870670109127e-06	1.70665873015873e-08	1.05911700714286e-05	5.53828385912698e-06
1	FAM151A	2.12306721180556e-06	5.20020634920635e-08	1.82026641138889e-05	8.66794023452381e-06
1	FAM159A	5.60919492757936e-07	7.40892857142857e-12	6.90749648849206e-06	3.66324054206349e-06
1	FAM163A	4.4198334375e-07	8.97573015873015e-09	6.17362711031746e-06	3.31729649603175e-06
1	FAM167B	8.97078062400794e-07	3.67121865079365e-08	6.23106248015873e-06	2.59867288769841e-06
1	FAM177B	1.23027496527778e-06	1.52005404761905e-07	3.56522924404762e-06	1.56619604960317e-06
1	FAM183A	8.1405960843254e-07	7.46505714285715e-08	4.0568957515873e-06	1.60253346984127e-06
1	FAM189B	3.19231491785714e-06	7.40892857142857e-12	2.69107400678571e-05	1.11520612392857e-05
1	FAM19A3	1.1765422594246e-06	4.73962833333333e-07	6.94586315992064e-06	2.17376160357143e-06
1	FAM20B	2.37522565565476e-06	6.76580018134921e-06	5.32599669166669e-06	4.75627625238095e-06
1	FAM212B	1.5947228859127e-06	7.40892857142857e-12	9.92315237936508e-06	3.44317174603175e-06
1	FAM213B	1.47462735644841e-06	4.9053801984127e-07	1.15529987234127e-05	4.84110129960318e-06
1	FAM229A	2.67307261309524e-07	7.40892857142857e-12	7.1956597484127e-06	4.16331147896825e-06
1	FAM231A	1.62511686755952e-06	7.40892857142857e-12	8.85035926746031e-06	3.1720574984127e-06
1	FAM231B	5.9780335515873e-07	7.40892857142857e-12	4.53187424285714e-06	1.83263399642857e-06
1	FAM231C	1.62511686755952e-06	7.40892857142857e-12	8.85035926746031e-06	3.1720574984127e-06
1	FAM231D	8.05839885416667e-07	7.40892857142857e-12	4.27787001309524e-06	1.61795320595238e-06
1	FAM43B	7.49956931746032e-07	7.40892857142857e-12	2.14354961646825e-05	1.09943098055556e-05
1	FAM46B	1.34510958581349e-06	7.40892857142857e-12	2.01058557460317e-05	9.61755899126984e-06
1	FAM46C	1.14939076815476e-06	7.40892857142857e-12	1.34317737210317e-05	6.06195343373016e-06
1	FAM69A	1.43480240357143e-06	5.4933334047619e-07	1.02253913809524e-05	3.97711415793651e-06
1	FAM71A	1.85642018888889e-06	7.40892857142857e-12	1.92291001242063e-05	8.14976319563492e-06
1	FAM72A	5.94903871825397e-07	7.40892857142857e-12	6.70950806825397e-06	2.97580890436508e-06
1	FAM72B	4.60056834623016e-07	7.40892857142857e-12	3.67789645277778e-06	1.55135866111111e-06
1	FAM72C	1.22465605188492e-06	7.40892857142857e-12	1.11986205138889e-05	4.40580800515873e-06
1	FAM72D	6.58275630952381e-07	7.40892857142857e-12	6.90082748174603e-06	2.5018259781746e-06
1	FAM76A	1.82091316934524e-06	1.02175119047619e-07	9.0023738047619e-06	3.77090025e-06
1	FAM78B	8.74846858630952e-07	8.05883567460317e-07	9.21964333809528e-06	4.10067436031746e-06
1	FAM89A	7.03392317757936e-07	1.53393472222222e-07	8.75448882142857e-06	5.45676462222222e-06
1	FASLG	9.96603850992064e-07	1.99592889325397e-06	5.55065705396825e-06	3.33775766507936e-06
1	FBLIM1	2.26623001230159e-06	4.15539249365079e-06	1.16088350392857e-05	7.54872623333333e-06
1	FBXO2	1.30426156388889e-06	3.2866173015873e-07	1.37518216496032e-05	8.13324932857143e-06
1	FBXO28	2.21703125823413e-06	3.27857738095238e-08	1.27738408607143e-05	5.44440958015873e-06
1	FBXO42	3.73586009176587e-06	1.30444060634921e-06	1.99672342218254e-05	8.43751124047619e-06
1	FBXO44	2.41185866339286e-06	4.35995328571429e-07	1.3331293061508e-05	2.75119916666667e-06
1	FBXO6	1.82307250238095e-06	8.16517840873016e-07	9.49342576428568e-06	4.66788756150794e-06
1	FCAMR	2.48845908521825e-06	6.71000011904762e-07	1.50095634194444e-05	5.94579655833333e-06
1	FCER1A	9.78613668849207e-07	7.35574087301588e-08	5.87420054206349e-06	2.50023169166667e-06
1	FCER1G	8.11605548115079e-07	5.45168055555556e-08	2.13747558373015e-06	1.11331306865079e-06
1	FCGR1A	1.97079100595238e-06	9.59154642857143e-08	9.3809415702381e-06	3.88156471865079e-06
1	FCGR1B	1.61476780753968e-06	7.40892857142857e-12	7.84749805873016e-06	3.21032102380952e-06
1	FCGR2A	1.01179650287698e-06	6.33427380952381e-08	8.81586233690476e-06	4.12017408214286e-06
1	FCGR2B	1.09236062857143e-06	2.88176753968254e-07	8.51483353214286e-06	3.87664814126984e-06
1	FCGR2C	2.79324182539683e-07	7.40892857142857e-12	2.46107142859984e-11	8.13823809523809e-11
1	FCGR3A	1.48258898452381e-06	1.19433571428571e-07	8.68005294563492e-06	3.83634451865079e-06
1	FCGR3B	8.81062837797619e-07	4.87993928571429e-08	6.85672991031746e-06	3.0859443734127e-06
1	FCMR	2.37290473293651e-06	4.80116944444444e-08	1.57924143396826e-05	4.11631938253968e-06
1	FCN3	1.55023820297619e-06	1.52612925793651e-06	8.09296874126984e-06	3.91607916984127e-06
1	FCRL1	1.78874538501984e-06	9.52710515873016e-08	1.19805740198413e-05	5.41968868452381e-06
1	FCRL2	1.93504360099206e-06	6.46570714285715e-08	1.28493337789682e-05	5.61544570952381e-06
1	FCRL3	3.17370482589286e-06	6.03571401984127e-07	1.90859209630953e-05	9.01862374484127e-06
1	FCRL4	2.71583729623016e-06	3.20130238095238e-07	1.3696757234127e-05	6.26141435555556e-06
1	FCRL5	3.17235180843254e-06	2.89049138888889e-07	2.78897058119048e-05	1.10880043761905e-05
