chr	gene	lof	Dmis	Tmis	syn
14	TMED8	0	0	0	0
14	TMEM121	0	0	0	0
14	TMEM179	0	0	0	0
14	TMEM229B	0	0	0	0
14	TMEM251	0	0	1	0
14	TMEM253	0	0	0	0
14	TMEM260	0	0	0	0
14	TMEM30B	0	0	0	0
14	TMEM55B	0	0	0	0
14	TMEM63C	0	0	0	0
14	TMX1	0	0	0	0
14	TNFAIP2	0	0	0	1
14	TOGARAM1	0	0	1	0
14	TOMM20L	0	0	0	0
14	TOX4	0	0	0	0
14	TPPP2	0	0	0	0
14	TRAF3	0	0	0	0
14	TRAPPC6B	0	0	0	0
14	TRIM9	0	0	0	0
14	TRIP11	1	0	1	0
14	TRMT5	0	0	0	0
14	TRMT61A	0	0	0	0
14	TSHR	0	0	1	0
14	TSSK4	0	0	0	0
14	TTC5	0	0	1	0
14	TTC6	0	0	0	0
14	TTC7B	0	0	0	0
14	TTC8	0	0	0	0
14	TTC9	0	0	0	0
14	TTLL5	0	0	2	0
14	TXNDC16	0	0	1	0
14	UBR7	0	0	0	0
14	UNC79	1	0	1	1
14	VASH1	0	0	0	0
14	VCPKMT	0	0	0	1
14	VIPAS39	0	0	0	0
14	VRK1	0	0	0	0
14	VRTN	0	0	0	0
14	VSX2	0	0	0	0
14	VTI1B	0	0	0	0
14	WARS	0	0	0	0
14	WDHD1	0	1	0	0
14	WDR20	0	0	0	0
14	WDR25	0	0	0	0
14	WDR89	0	0	0	0
14	XRCC3	0	0	0	1
14	YLPM1	1	0	3	1
14	YY1	0	0	0	0
14	ZBTB1	0	0	0	0
14	ZBTB25	0	0	0	0
14	ZBTB42	0	0	0	0
14	ZC2HC1C	0	0	0	0
14	ZC3H14	1	0	0	0
14	ZDHHC22	0	0	1	0
14	ZFHX2	0	0	1	0
14	ZFP36L1	0	0	0	0
14	ZFYVE1	0	0	0	0
14	ZFYVE21	0	0	0	0
14	ZFYVE26	1	0	1	1
14	ZNF219	0	0	1	0
14	ZNF410	0	0	0	0
14	ZNF839	0	0	1	0
1	OR2M4	0	0	0	0
1	OR2M5	0	0	0	0
1	OR2M7	0	0	0	0
1	OR2T1	0	0	1	0
1	OR2T10	1	0	0	0
1	OR2T11	0	0	0	0
1	OR2T12	0	0	0	0
1	OR2T2	0	0	0	0
1	OR2T27	0	0	0	0
1	OR2T29	0	0	0	0
1	OR2T3	0	0	0	0
1	OR2T33	0	0	0	0
1	OR2T34	0	0	0	0
1	OR2T35	0	0	0	0
1	OR2T4	0	0	0	0
1	OR2T5	0	0	0	0
1	OR2T6	0	0	0	0
1	OR2T8	0	0	0	0
1	OR2W3	0	0	0	0
1	OR2W5	0	0	0	0
1	OR4F5	0	0	0	0
1	OR6F1	0	0	0	0
1	OR6K2	0	0	0	0
1	OR6K3	0	0	0	0
1	OR6K6	0	0	0	0
1	OR6N1	0	0	0	0
1	OR6N2	0	0	0	1
1	OR6P1	0	0	0	0
1	OR6Y1	0	0	0	0
1	ORC1	0	0	0	0
1	OSBPL9	0	0	1	0
1	OSCP1	0	0	0	0
1	OTUD3	0	0	0	0
1	OTUD7B	0	0	1	1
1	OVGP1	0	0	0	0
1	OXCT2	0	0	0	0
1	P3H1	0	0	0	1
1	PABPC4	0	0	0	0
1	PADI1	0	0	1	0
1	PADI2	0	0	0	0
1	PADI3	0	0	1	0
1	PADI4	0	0	0	1
1	PADI6	0	0	0	0
1	PAFAH2	0	0	0	0
1	PALMD	0	0	0	0
1	PANK4	0	0	0	0
1	PAPPA2	0	0	0	0
1	PAQR6	0	0	0	0
1	PAQR7	0	0	0	0
1	PARK7	0	0	0	0
1	PARP1	0	0	0	0
1	PARS2	0	0	0	0
1	PATJ	0	0	0	0
1	PAX7	0	0	0	0
1	PBX1	0	0	1	0
1	PBXIP1	0	0	0	0
1	PCNX2	0	0	0	0
1	PCP4L1	0	0	0	0
1	PCSK9	0	0	0	1
1	PDC	0	0	0	0
1	PDE4B	0	0	0	1
1	PDE4DIP	0	0	0	0
1	PDIK1L	0	0	2	0
1	PDPN	0	0	0	0
1	PDZK1	0	0	0	0
1	PDZK1IP1	0	0	0	0
1	PEA15	0	0	1	0
1	PEAR1	0	1	1	0
1	PEF1	0	0	0	0
1	PER3	0	0	0	1
1	PERM1	0	0	1	0
1	PEX10	0	0	0	0
1	PEX11B	1	0	0	0
1	PEX14	0	0	0	0
1	PEX19	0	0	0	0
1	PFDN2	0	0	0	0
1	PFKFB2	1	0	0	0
1	PGBD2	0	0	1	0
1	PGBD5	0	0	0	0
1	PGD	0	0	0	0
1	PGLYRP3	0	0	0	0
1	PGLYRP4	0	0	0	0
1	PGM1	0	0	0	1
1	PHACTR4	0	0	0	0
1	PHC2	0	0	0	0
1	PHF13	0	0	0	0
1	PHGDH	0	0	0	0
1	PHLDA3	0	0	0	1
1	PHTF1	0	0	0	0
1	PI4KB	0	0	1	0
1	PIAS3	0	0	0	0
1	PIFO	0	0	1	0
1	PIGC	0	0	0	0
1	PIGK	0	0	0	0
1	PIGM	0	0	0	0
1	PIGR	0	0	1	0
1	PIGV	0	0	0	0
1	PIK3C2B	0	0	1	0
1	PIK3CD	0	0	0	0
1	PIK3R3	0	0	0	0
1	PINK1	1	0	0	0
1	PIP5K1A	0	0	0	1
1	PITHD1	0	0	0	0
1	PKLR	0	0	0	0
1	PKN2	0	0	0	0
1	PKP1	0	0	0	0
1	PLA2G2A	0	0	0	0
1	PLA2G2C	0	0	0	0
1	PLA2G2D	0	0	0	0
1	PLA2G2E	0	0	0	0
1	PLA2G2F	0	0	0	0
1	PLA2G4A	0	0	0	0
1	PLA2G5	0	0	0	0
1	PLCH2	0	0	1	0
1	PLD5	0	0	1	0
1	PLEKHA6	0	0	0	0
1	PLEKHG5	0	0	0	0
1	PLEKHM2	0	1	1	0
1	PLEKHN1	0	0	0	0
1	PLEKHO1	1	0	0	0
1	PLK3	1	0	0	0
1	PLOD1	0	0	0	0
1	PLPP3	0	0	0	0
1	PLPPR4	0	0	1	0
1	PLPPR5	0	0	0	0
1	PLXNA2	0	1	2	0
1	PM20D1	0	0	1	0
1	PMF1	0	0	0	0
1	PMF1-BGLAP	0	0	0	0
1	PMVK	0	0	0	0
1	PNRC2	0	0	0	0
1	PODN	0	0	1	0
1	POGK	0	0	0	0
1	POGZ	6	0	2	1
1	POLR3C	0	0	0	0
1	POLR3GL	0	0	0	0
1	POMGNT1	0	0	0	0
1	POP3	0	0	0	0
1	POU2F1	0	0	0	0
1	POU3F1	0	0	0	1
1	PPCS	0	0	1	0
1	PPFIA4	0	0	0	0
1	PPIAL4A	0	0	0	0
1	PPIAL4C	0	0	0	0
1	PPIAL4D	0	0	0	0
1	PPIAL4E	0	0	0	0
1	PPIAL4F	0	0	0	0
1	PPIAL4G	0	0	0	0
1	PPIE	0	0	0	0
1	PPIH	0	0	0	0
1	PPM1J	0	0	0	0
1	PPOX	0	0	0	0
1	PPP1R12B	0	0	1	1
1	PPP1R15B	0	0	0	0
1	PPP1R8	0	0	0	0
1	PPP2R5A	0	0	0	0
1	PPT1	0	0	0	0
1	PQLC2	0	0	0	0
1	PRAMEF1	0	0	1	0
1	PRAMEF10	0	0	0	0
1	PRAMEF11	0	0	0	0
1	PRAMEF12	0	0	1	1
1	PRAMEF13	0	0	0	0
1	PRAMEF14	0	0	0	0
1	PRAMEF15	0	0	0	0
1	PRAMEF17	0	0	0	0
1	PRAMEF18	0	0	0	0
1	PRAMEF19	0	0	0	0
1	PRAMEF2	0	0	0	0
1	PRAMEF20	0	0	0	0
1	PRAMEF22	0	0	0	0
1	PRAMEF25	0	0	0	0
1	PRAMEF26	0	0	0	0
1	PRAMEF27	0	0	0	0
1	PRAMEF33	0	0	0	0
1	PRAMEF4	0	0	0	0
1	PRAMEF5	0	0	0	0
1	PRAMEF6	0	0	0	0
1	PRAMEF7	0	0	0	0
1	PRAMEF8	0	0	0	0
1	PRAMEF9	0	0	0	0
1	PRCC	0	0	0	0
1	PRDM16	1	0	0	0
1	PRDM2	0	0	0	0
1	PRDX1	0	0	0	0
1	PRDX6	1	0	0	0
1	PRELP	0	0	0	0
1	PRG4	0	0	2	1
1	PRKAA2	0	0	0	0
1	PRKAB2	0	0	0	0
1	PRKACB	0	0	1	0
1	PRKCZ	0	0	0	1
1	PRMT6	0	0	0	0
1	PROK1	0	0	0	0
1	PROX1	0	0	0	0
1	PRPF3	0	0	0	0
1	PRPF38A	0	0	0	0
1	PRPF38B	1	0	0	0
1	PRR9	0	0	0	0
1	PRRC2C	0	0	1	0
1	PRRX1	0	0	0	0
1	PRSS38	1	0	0	0
1	PRUNE1	0	0	0	0
1	PSEN2	0	0	0	0
1	PSMA5	0	0	0	0
1	PSMB2	0	0	0	0
1	PSMB4	0	0	1	0
1	PSMD4	0	0	0	0
1	PSRC1	0	0	0	0
1	PTAFR	0	0	0	0
1	PTBP2	0	0	1	0
1	PTCH2	0	0	0	0
1	PTGER3	0	0	0	0
1	PTGFR	0	0	0	0
1	PTGFRN	0	0	3	1
1	PTGS2	0	0	0	0
1	PTP4A2	0	0	0	1
1	PTPN14	0	1	0	1
1	PTPN22	0	0	0	0
1	PTPN7	0	0	1	0
1	PTPRC	0	0	0	0
1	PTPRF	0	1	2	2
1	PTPRU	0	0	0	0
1	PUM1	0	0	1	0
1	PUSL1	1	0	0	0
1	PYCR2	0	0	0	0
1	PYGO2	0	0	0	0
1	PYHIN1	1	0	2	0
1	QSOX1	0	0	0	0
1	RAB13	0	0	0	0
1	RAB25	0	0	0	1
1	RAB29	0	0	0	0
1	RAB3B	0	0	0	0
1	RAB3GAP2	0	0	1	0
1	RAB42	0	0	0	0
1	RAB4A	0	0	0	0
1	RABGAP1L	0	0	1	0
1	RABGGTB	0	0	0	0
1	RABIF	0	0	0	0
1	RAD54L	0	0	0	0
1	RALGPS2	0	0	0	0
1	RAP1A	0	0	0	0
1	RAP1GAP	0	0	0	1
1	RASAL2	0	1	1	0
1	RASSF5	0	0	0	0
1	RAVER2	0	0	0	0
1	RBBP4	0	0	0	0
1	RBBP5	0	0	1	0
1	RBM15	0	0	2	0
1	RBM34	0	0	0	0
1	RBM8A	0	0	1	0
1	RBMXL1	0	0	1	0
1	RBP7	0	0	0	0
1	RC3H1	0	1	0	1
1	RCAN3	0	0	0	0
1	RCC1	0	0	0	0
1	RCC2	0	0	0	0
1	RCOR3	0	0	0	0
1	RCSD1	0	0	0	0
1	RD3	0	0	0	0
1	REG4	0	0	0	0
1	REN	0	0	0	0
1	RER1	0	0	0	0
1	RERE	1	0	1	0
1	RFWD2	0	0	0	0
1	RFX5	0	0	0	0
1	RGL1	0	0	2	0
1	RGS1	0	0	1	0
1	RGS13	0	0	0	0
1	RGS16	0	0	0	0
1	RGS18	0	0	0	0
1	RGS2	1	0	0	0
1	RGS21	0	0	0	0
1	RGS4	0	0	0	0
1	RGS5	0	0	0	0
1	RGS7	0	0	0	0
1	RGS8	0	0	0	0
1	RGSL1	0	0	0	0
1	RHBDL2	0	0	0	0
1	RHBG	0	0	0	1
1	RHCE	0	0	0	0
1	RHD	0	0	0	0
1	RHOC	0	0	0	0
1	RHOU	0	0	0	0
1	RIIAD1	0	0	0	0
1	RIMKLA	0	0	0	0
1	RIMS3	0	0	0	0
1	RIT1	0	0	0	0
1	RLF	0	0	0	0
1	RNASEL	0	0	0	0
1	RNF11	0	0	0	0
1	RNF115	0	0	1	0
1	RNF186	0	0	0	0
1	RNF187	0	0	0	0
1	RNF19B	0	0	0	0
1	RNF2	0	0	0	0
1	RNF207	0	0	0	1
15	AAGAB	0	0	0	0
15	ABHD17C	0	0	0	0
15	ABHD2	0	0	0	0
15	ACAN	0	0	0	0
15	ACSBG1	0	0	1	0
15	ACTC1	0	0	0	0
15	ADAL	0	0	0	0
15	ADAM10	0	0	0	0
15	ADAMTS17	0	0	0	2
15	ADAMTS7	0	1	1	0
15	ADAMTSL3	0	0	2	0
15	ADPGK	1	0	0	0
15	AEN	0	0	0	0
15	AGBL1	0	0	0	0
15	AKAP13	0	0	0	0
15	ALDH1A2	0	0	0	0
15	ALDH1A3	0	0	0	0
15	ALPK3	0	0	1	0
15	ANKDD1A	0	0	1	0
15	ANKRD34C	0	0	0	0
15	ANKRD63	0	0	0	0
15	ANP32A	1	0	0	0
15	ANPEP	0	0	0	0
15	ANXA2	0	0	0	0
15	AP3B2	0	0	1	0
15	AP3S2	0	0	0	0
15	AP4E1	0	0	1	0
15	APBA2	0	0	1	0
15	APH1B	0	0	0	0
15	AQP9	0	0	0	0
15	AQR	0	0	0	1
15	ARHGAP11A	0	0	2	0
15	ARHGAP11B	0	0	0	0
15	ARID3B	0	0	0	0
15	ARIH1	0	0	0	0
15	ARNT2	0	0	1	1
15	ARPIN	0	0	0	0
15	ARPP19	0	0	0	0
15	ARRDC4	0	0	0	0
15	ASB7	0	0	0	0
15	ATP10A	0	0	3	0
15	ATP8B4	0	0	1	0
15	AVEN	0	0	1	0
15	B2M	0	0	0	0
15	BAHD1	0	0	0	0
15	BBS4	0	0	0	0
15	BCL2A1	0	0	0	0
15	BCL2L10	0	0	0	1
15	BLM	0	0	0	0
15	BLOC1S6	0	0	0	1
15	BMF	0	0	0	0
15	BNC1	0	0	1	0
15	BNIP2	0	0	0	0
15	BTBD1	0	0	0	0
15	BUB1B	0	0	0	0
15	BUB1B-PAK6	0	1	0	0
15	C15orf32	0	0	0	0
15	C15orf38-AP3S2	0	0	0	0
15	C15orf39	0	0	0	0
15	C15orf40	0	0	0	0
15	C15orf41	0	0	0	0
15	C15orf48	0	0	0	0
15	C15orf52	0	0	0	0
15	C15orf53	0	0	0	0
15	C15orf56	0	0	0	0
15	C15orf59	0	0	0	0
15	C15orf61	0	0	0	0
15	C15orf62	1	0	0	0
15	C15orf65	0	0	0	0
15	C2CD4A	0	0	0	0
15	C2CD4B	0	0	0	0
15	CA12	0	1	0	0
15	CALML4	0	0	0	0
15	CAPN3	0	0	0	0
15	CASC4	0	0	0	0
15	CATSPER2	0	0	1	0
15	CCDC32	0	0	0	0
15	CCDC33	0	0	0	1
15	CCNB2	0	0	0	0
15	CCNDBP1	0	0	0	0
15	CCPG1	1	0	0	0
15	CD276	0	0	0	0
15	CDAN1	1	0	0	0
15	CELF6	0	0	0	0
15	CEMIP	0	0	1	0
15	CEP152	0	0	0	0
15	CERS3	0	0	0	0
15	CFAP161	0	0	0	0
15	CGNL1	0	1	1	0
15	CHAC1	0	0	0	0
15	CHD2	4	2	2	0
15	CHP1	0	0	0	0
15	CHRFAM7A	0	0	0	0
15	CHRM5	0	0	0	0
15	CHRNA3	0	0	0	0
15	CHRNA5	0	0	0	0
15	CHRNA7	0	0	0	0
15	CHRNB4	0	0	0	0
15	CHST14	0	0	0	0
15	CHSY1	0	1	0	0
15	CIB1	0	1	0	0
15	CIB2	0	0	0	0
15	CILP	0	0	0	1
15	CKMT1A	0	0	0	0
15	CKMT1B	0	0	0	0
15	CLK3	0	0	0	0
15	CLN6	0	0	0	0
15	CLPX	0	0	0	1
15	COMMD4	0	0	0	0
15	COPS2	0	0	0	1
15	CORO2B	0	0	0	0
15	COX5A	0	0	0	0
15	CPEB1	0	0	0	0
15	CPLX3	0	0	0	1
15	CRABP1	0	0	0	0
15	CRTC3	0	0	2	0
15	CSK	0	0	0	0
15	CSNK1G1	0	0	0	0
15	CSPG4	0	0	1	1
15	CT62	0	0	0	0
15	CTDSPL2	1	0	0	0
15	CTSH	0	0	0	1
15	CTXN2	0	0	0	0
15	CYFIP1	0	0	2	0
15	CYP11A1	0	0	1	0
15	CYP19A1	0	0	0	0
15	CYP1A1	0	0	0	0
15	CYP1A2	0	0	0	2
15	DAPK2	0	0	1	0
15	DENND4A	0	0	3	0
15	DET1	0	0	0	1
15	DIS3L	0	0	0	0
15	DISP2	0	0	0	0
15	DLL4	0	0	0	0
15	DMXL2	0	0	2	0
15	DNAAF4	0	0	0	0
15	DNAJA4	0	0	0	0
15	DNAJC17	0	0	2	0
15	DPH6	0	0	1	0
15	DPP8	0	0	0	0
15	DTWD1	0	0	0	0
15	DUOX1	0	0	0	1
15	DUOX2	0	0	1	0
15	DUOXA1	0	0	0	0
15	DUOXA2	0	0	0	0
15	DUT	0	0	0	0
15	EDC3	0	0	0	0
15	EFL1	0	0	0	0
15	EHD4	0	0	0	0
15	EID1	0	0	1	0
15	EIF2AK4	0	1	0	0
15	EIF3J	0	0	1	0
15	ELL3	0	0	0	0
15	EMC4	0	0	2	0
15	EMC7	0	0	0	0
15	EPB42	0	0	1	0
15	ETFA	0	0	0	0
15	EXD1	0	0	0	0
15	FAH	0	0	0	0
15	FAM103A1	0	0	0	0
15	FAM169B	0	0	0	0
15	FAM174B	0	0	0	0
15	FAM189A1	0	0	0	0
15	FAM214A	0	0	0	0
15	FAM219B	0	0	0	0
15	FAM227B	0	0	0	0
15	FAM81A	0	0	0	0
15	FAM96A	0	0	0	0
15	FAM98B	0	0	1	0
15	FAN1	0	0	0	0
15	FANCI	0	0	1	0
15	FBN1	1	4	1	2
15	FBXL22	0	0	0	0
15	FBXO22	0	0	0	0
15	FEM1B	0	0	0	0
15	FES	0	1	0	0
15	FGF7	0	0	0	0
15	FMN1	0	0	0	0
15	FOXB1	0	0	0	1
15	FRMD5	0	1	0	0
15	FSD2	0	0	0	0
15	FSIP1	0	0	0	0
15	FURIN	1	0	0	0
15	GABPB1	0	0	0	0
15	GABRA5	0	0	0	0
15	GABRB3	1	1	1	0
15	GABRG3	0	0	1	0
15	GALK2	0	0	0	0
15	GANC	0	1	0	0
15	GATM	0	0	0	0
15	GCHFR	0	0	0	0
15	GCNT3	0	0	0	0
15	GCOM1	0	0	2	0
15	GDPGP1	0	0	0	0
15	GJD2	0	0	0	0
15	GLCE	0	0	0	0
15	GLDN	0	0	0	0
15	GNB5	0	1	0	0
15	GOLGA6A	0	0	0	0
15	GOLGA6B	0	0	0	0
15	GOLGA6C	0	0	0	0
15	GOLGA6D	0	0	0	0
15	GOLGA6L1	0	0	0	0
15	GOLGA6L10	1	0	0	0
15	GOLGA6L2	0	0	0	1
15	GOLGA6L22	0	0	0	0
15	GOLGA6L3	0	0	0	0
15	GOLGA6L4	0	0	0	0
15	GOLGA6L6	0	0	0	0
15	GOLGA6L9	0	0	0	0
15	GOLGA8A	0	0	0	0
15	GOLGA8B	0	0	0	0
15	GOLGA8F	0	0	0	0
15	GOLGA8G	0	0	0	0
15	GOLGA8H	0	0	0	0
15	GOLGA8J	0	0	0	0
15	GOLGA8K	0	0	0	0
15	GOLGA8M	0	0	0	0
15	GOLGA8N	0	0	0	0
15	GOLGA8O	0	0	0	0
15	GOLGA8R	0	0	0	0
15	GPR176	0	0	0	0
15	GRAMD2A	1	0	0	0
15	GREM1	0	0	0	0
15	GTF2A2	0	0	0	0
15	HACD3	0	0	1	0
15	HAPLN3	0	0	0	0
15	HAUS2	0	0	0	0
15	HCN4	0	0	0	0
15	HDC	0	0	0	1
15	HDDC3	0	0	0	1
15	HDGFL3	0	0	1	0
15	HERC1	1	0	1	0
15	HERC2	0	0	1	2
15	HEXA	0	0	0	0
15	HIGD2B	0	0	0	0
15	HMG20A	0	0	0	0
15	HOMER2	0	0	0	0
15	HYKK	0	0	0	0
15	HYPK	0	0	0	0
15	ICE2	1	0	0	0
15	IDH2	0	0	0	0
15	IDH3A	0	0	0	0
15	IGDCC3	0	0	1	0
15	IGDCC4	0	0	1	0
15	IGF1R	0	0	0	0
15	IL16	0	0	1	0
15	IMP3	0	0	0	0
15	INAFM2	0	0	0	0
15	INO80	1	0	0	1
15	INTS14	0	1	1	0
15	IQCH	0	0	0	1
15	IQGAP1	0	0	0	0
15	IREB2	1	0	1	0
15	ISG20	0	0	0	0
15	ISL2	1	0	0	0
15	ISLR	0	0	0	0
15	ISLR2	0	0	0	1
15	ITGA11	0	0	1	1
15	ITPKA	1	0	0	0
15	IVD	0	0	0	0
15	JMJD7	0	0	0	0
15	JMJD7-PLA2G4B	0	0	0	0
15	KATNBL1	0	0	0	0
15	KBTBD13	0	0	1	0
15	KIAA1024	0	0	0	0
15	KIF23	0	0	0	0
15	KIF7	0	0	0	0
15	KLF13	0	0	0	1
15	KLHL25	0	1	1	0
15	KNL1	0	0	1	0
15	KNSTRN	0	0	0	0
15	LACTB	0	0	0	0
15	LARP6	0	0	0	0
15	LCMT2	0	0	0	0
15	LCTL	0	0	0	0
15	LDHAL6B	0	0	0	0
15	LEO1	1	0	0	0
15	LINGO1	0	0	0	0
15	LINS1	0	0	0	0
15	LIPC	0	0	0	0
15	LMAN1L	1	0	0	0
15	LOC100128108	0	0	0	0
15	LOC105376731	0	0	0	0
15	LOC283710	0	0	0	0
15	LOXL1	0	0	0	0
15	LPCAT4	0	0	1	1
15	LRRC28	0	0	0	0
15	LRRC49	0	0	0	0
15	LRRC57	0	0	0	0
15	LRRK1	0	0	0	1
15	LTK	0	1	1	0
15	LYSMD2	0	0	0	0
15	LYSMD4	0	0	1	0
15	MAGEL2	0	0	0	0
15	MAN2A2	0	0	1	0
15	MAN2C1	0	0	0	1
15	MAP1A	0	0	0	0
15	MAP2K1	0	1	0	0
15	MAP2K5	0	1	0	1
15	MAPK6	0	0	0	0
15	MAPKBP1	0	0	1	1
15	MCTP2	0	0	1	0
15	MEF2A	0	0	0	0
15	MEGF11	0	0	3	0
15	MEIS2	0	0	0	1
15	MESD	0	0	0	0
15	MESP1	0	0	0	0
15	MESP2	0	0	0	0
15	MEX3B	0	0	0	0
15	MFAP1	0	0	0	0
15	MFGE8	0	1	0	0
15	MGA	0	0	0	0
15	MINDY2	0	0	1	0
15	MKRN3	0	0	0	0
15	MNS1	0	0	1	0
15	MORF4L1	0	0	0	0
15	MPI	0	0	1	0
15	MRPL46	0	0	0	0
15	MRPS11	0	0	0	0
15	MTFMT	0	0	0	0
15	MTHFS	1	0	0	0
15	MTMR10	0	0	0	0
15	MYEF2	0	0	0	0
15	MYO1E	1	1	1	0
15	MYO5A	0	3	0	1
15	MYO5C	0	1	1	0
15	MYO9A	0	0	0	0
15	MYZAP	0	0	0	0
15	NDN	0	0	0	0
15	NDUFAF1	0	0	0	1
15	NEDD4	0	0	0	0
15	NEIL1	0	0	0	0
15	NEO1	0	0	0	0
15	NGRN	0	0	0	0
15	NIPA1	0	0	1	0
15	NIPA2	0	0	0	0
15	NMB	0	0	0	0
15	NOP10	0	0	0	0
15	NOX5	0	0	0	0
15	NPAP1	0	0	0	1
15	NPTN	0	0	0	1
15	NR2E3	0	0	0	1
15	NR2F2	0	0	0	0
15	NRG4	1	0	1	0
15	NSMCE3	0	0	0	0
15	NTRK3	0	0	1	0
15	NUSAP1	0	0	1	0
15	NUTM1	0	0	1	0
15	OAZ2	0	0	0	0
15	OCA2	0	0	0	0
15	ODF3L1	0	0	0	0
15	OIP5	0	0	0	0
15	ONECUT1	0	0	1	0
15	OR4F15	0	0	0	0
15	OR4F4	0	0	0	0
15	OR4F6	0	0	0	0
15	OR4M2	0	0	0	0
15	OR4N4	0	0	0	0
15	OTUD7A	0	0	0	0
15	PAK6	0	0	0	0
15	PAQR5	0	0	0	0
15	PARP16	0	0	0	0
15	PARP6	0	0	0	0
15	PATL2	0	0	0	0
15	PCLAF	0	0	0	0
15	PCSK6	0	0	0	0
15	PDCD7	0	0	0	0
15	PDE8A	0	0	0	1
15	PDIA3	0	0	0	0
15	PEAK1	0	0	0	0
15	PEX11A	0	0	0	0
15	PGBD4	0	0	0	0
15	PGPEP1L	0	0	0	0
15	PHGR1	0	0	0	0
15	PIAS1	0	0	1	1
15	PIF1	0	0	0	2
15	PIGB	0	0	0	0
15	PIGBOS1	0	0	0	0
15	PKM	0	1	0	0
15	PLA2G4B	0	0	0	0
15	PLA2G4D	0	0	0	0
15	PLA2G4E	0	0	1	0
15	PLA2G4F	0	0	0	0
15	PLCB2	0	0	0	0
15	PLEKHO2	0	0	0	0
15	PLIN1	0	0	0	0
15	PML	0	0	2	0
15	POLG	0	0	0	0
15	POLR2M	0	0	0	0
15	POTEB	0	0	0	0
15	POTEB2	0	0	0	0
15	POTEB3	0	0	0	0
15	PPCDC	0	0	0	0
15	PPIB	0	0	0	0
15	PPIP5K1	0	0	0	0
15	PPP1R14D	0	0	0	0
15	PRC1	0	0	0	0
15	PRTG	0	0	1	0
15	PSMA4	0	0	0	0
15	PSTPIP1	0	0	0	0
15	PTPN9	0	0	0	0
15	PYGO1	0	0	1	0
15	RAB11A	0	0	0	0
15	RAB27A	0	0	0	0
15	RAB8B	0	0	0	0
15	RAD51	0	0	1	0
15	RASGRF1	0	0	1	1
15	RASGRP1	0	0	0	0
15	RASL12	0	0	0	0
15	RBPMS2	0	0	1	0
15	RCCD1	0	0	0	0
15	RCN2	0	0	0	0
15	REC114	0	0	0	0
15	RFX7	1	0	2	0
15	RGMA	0	2	0	0
15	RHCG	0	0	0	0
15	RHOV	0	0	0	0
15	RLBP1	0	0	0	0
15	RMDN3	0	0	1	0
15	RNF111	0	0	0	0
15	RORA	0	1	0	0
15	RPAP1	1	0	0	0
15	RPL4	0	0	1	0
15	RPLP1	0	0	0	0
15	RPP25	0	0	0	0
15	RPS17	0	0	0	0
15	RPS27L	0	0	0	0
15	RPUSD2	0	0	1	0
15	RSL24D1	0	0	0	0
15	RTF1	0	0	1	0
15	RYR3	1	2	0	1
15	SAXO2	0	0	0	0
15	SCAMP2	1	0	0	0
15	SCAMP5	0	0	0	0
15	SCAPER	0	0	0	0
15	SCG3	0	0	0	0
15	SCG5	0	0	0	0
15	SEC11A	0	0	0	0
15	SECISBP2L	0	0	0	0
15	SELENOS	0	0	0	0
15	SEMA4B	0	0	2	0
15	SEMA6D	0	0	0	0
15	SEMA7A	0	0	0	1
15	SENP8	0	0	0	0
15	SERF2	0	0	0	0
15	SERINC4	0	0	0	0
15	SH2D7	0	0	0	0
15	SH3GL3	0	0	0	0
15	SHC4	0	0	0	0
15	SHF	0	0	0	0
15	SIN3A	2	0	2	0
15	SKOR1	0	0	1	0
15	SLC12A1	0	0	1	0
15	SLC12A6	0	0	0	0
15	SLC24A1	0	0	1	2
15	SLC24A5	0	0	0	0
15	SLC27A2	0	0	0	0
15	SLC28A1	0	0	0	1
15	SLC28A2	0	0	0	0
15	SLC30A4	0	0	0	0
15	SLC51B	0	0	0	0
15	SLCO3A1	0	1	0	0
15	SLTM	0	0	0	0
15	SMAD3	0	0	0	0
15	SMAD6	0	1	0	0
15	SNAP23	0	0	0	0
15	SNAPC5	0	0	1	0
15	SNRPA1	0	0	0	0
15	SNRPN	0	0	0	0
15	SNUPN	0	0	0	0
15	SNURF	0	0	0	0
15	SNX1	0	0	0	0
15	SNX22	0	0	0	0
15	SNX33	0	0	0	0
15	SORD	1	0	0	0
15	SPATA5L1	0	0	0	0
15	SPATA8	0	0	0	0
15	SPESP1	0	0	1	0
15	SPG11	0	0	3	0
15	SPG21	0	0	0	0
15	SPINT1	0	0	0	0
15	SPPL2A	0	0	1	0
15	SPRED1	0	0	0	0
15	SPTBN5	0	0	2	2
15	SQOR	0	0	0	0
15	SRP14	0	0	0	0
15	ST20	0	0	0	0
15	ST20-MTHFS	0	0	0	0
15	ST8SIA2	0	0	0	0
15	STARD5	0	0	0	0
15	STARD9	2	0	1	0
15	STOML1	0	0	0	0
15	STRA6	0	0	0	0
15	STRC	0	0	0	0
15	SV2B	0	0	1	0
15	SYNM	0	0	0	0
15	TARSL2	0	0	0	0
15	TBC1D21	0	0	0	0
15	TBC1D2B	0	0	1	0
15	TCF12	0	0	0	0
15	TERB2	0	0	0	0
15	TEX9	0	0	0	0
15	TGM5	0	0	0	0
15	TGM7	0	1	1	0
15	THAP10	0	0	0	0
15	THBS1	0	0	1	0
15	THSD4	0	1	0	0
15	TICRR	0	0	0	1
15	TIPIN	0	0	1	0
